imageID,status,mask
3747,1,2951 3461 3462 3463 3972 3973 3974 3975 4482 4483 4484 4485 4486 4487 4993 4994 4995 4996 4997 4998 4999 5503 5504 5505 5506 5507 5508 5509 5510 6014 6015 6016 6017 6018 6019 6020 6524 6525 6526 6527 6528 6529 6530 6531 7035 7036 7037 7038 7039 7040 7041 7545 7546 7547 7548 7549 7550 7551 7552 8056 8057 8058 8059 8060 8061 8062 8566 8567 8568 8569 8570 8571 8572 8573 9077 9078 9079 9080 9081 9082 9083 9587 9588 9589 9590 9591 9592 9593 9594 10098 10099 10100 10101 10102 10103 10104 10608 10609 10610 10611 10612 10613 10614 10615 11119 11120 11121 11122 11123 11124 11125 11629 11630 11631 11632 11633 11634 11635 11636 12140 12141 12142 12143 12144 12145 12146 12650 12651 12652 12653 12654 12655 12656 12657 13161 13162 13163 13164 13165 13166 13167 13671 13672 13673 13674 13675 13676 13677 13678 14182 14183 14184 14185 14186 14187 14188 14692 14693 14694 14695 14696 14697 14698 14699 15203 15204 15205 15206 15207 15208 15209 15713 15714 15715 15716 15717 15718 15719 15720 16224 16225 16226 16227 16228 16229 16230 16734 16735 16736 16737 16738 16739 16740 16741 17245 17246 17247 17248 17249 17250 17251 17755 17756 17757 17758 17759 17760 17761 17762 18266 18267 18268 18269 18270 18271 18272 18776 18777 18778 18779 18780 18781 18782 18783 19287 19288 19289 19290 19291 19292 19293 19797 19798 19799 19800 19801 19802 19803 19804 20308 20309 20310 20311 20312 20313 20314 20818 20819 20820 20821 20822 20823 20824 20825 21329 21330 21331 21332 21333 21334 21335 21839 21840 21841 21842 21843 21844 21845 21846 22350 22351 22352 22353 22354 22355 22356 22860 22861 22862 22863 22864 22865 22866 22867 23371 23372 23373 23374 23375 23376 23377 23881 23882 23883 23884 23885 23886 23887 23888 24392 24393 24394 24395 24396 24397 24398 24902 24903 24904 24905 24906 24907 24908 24909 25413 25414 25415 25416 25417 25418 25419 25923 25924 25925 25926 25927 25928 25929 25930 26434 26435 26436 26437 26438 26439 26440 26944 26945 26946 26947 26948 26949 26950 26951 27455 27456 27457 27458 27459 27460 27461 27965 27966 27967 27968 27969 27970 27971 27972 28476 28477 28478 28479 28480 28481 28482 28986 28987 28988 28989 28990 28991 28992 28993 29497 29498 29499 29500 29501 29502 29503 30007 30008 30009 30010 30011 30012 30013 30014 30518 30519 30520 30521 30522 30523 30524 31028 31029 31030 31031 31032 31033 31034 31035 31539 31540 31541 31542 31543 31544 31545 32049 32050 32051 32052 32053 32054 32055 32056 32560 32561 32562 32563 32564 32565 32566 33070 33071 33072 33073 33074 33075 33076 33077 33581 33582 33583 33584 33585 33586 33587 34091 34092 34093 34094 34095 34096 34097 34098 34602 34603 34604 34605 34606 34607 34608 35112 35113 35114 35115 35116 35117 35118 35119 35623 35624 35625 35626 35627 35628 35629 36133 36134 36135 36136 36137 36138 36139 36140 36644 36645 36646 36647 36648 36649 36650 37154 37155 37156 37157 37158 37159 37160 37161 37665 37666 37667 37668 37669 37670 37671 38175 38176 38177 38178 38179 38180 38181 38182 38686 38687 38688 38689 38690 38691 38692 39196 39197 39198 39199 39200 39201 39202 39203 39707 39708 39709 39710 39711 39712 39713 40217 40218 40219 40220 40221 40222 40223 40224 40728 40729 40730 40731 40732 40733 40734 41238 41239 41240 41241 41242 41243 41244 41245 41749 41750 41751 41752 41753 41754 41755 42259 42260 42261 42262 42263 42264 42265 42266 42770 42771 42772 42773 42774 42775 42776 43280 43281 43282 43283 43284 43285 43286 43287 43791 43792 43793 43794 43795 43796 43797 44303 44304 44305 44306 44307 44308 44815 44816 44817 44818 45327 45328 45329 45839
3815,0,-100
4076,0,-100
4214,1,69606 70116 70117 70118 70627 70628 70629 70630 71138 71139 71140 71141 71142 71649 71650 71651 71652 71653 71654 72160 72161 72162 72163 72164 72165 72670 72671 72672 72673 72674 72675 72676 73181 73182 73183 73184 73185 73186 73187 73692 73693 73694 73695 73696 73697 74203 74204 74205 74206 74207 74208 74714 74715 74716 74717 74718 74719 75224 75225 75226 75227 75228 75229 75230 75735 75736 75737 75738 75739 75740 75741 76246 76247 76248 76249 76250 76251 76757 76758 76759 76760 76761 76762 77267 77268 77269 77270 77271 77272 77273 77778 77779 77780 77781 77782 77783 77784 78289 78290 78291 78292 78293 78294 78295 78800 78801 78802 78803 78804 78805 79311 79312 79313 79314 79315 79316 79821 79822 79823 79824 79825 79826 79827 80332 80333 80334 80335 80336 80337 80338 80843 80844 80845 80846 80847 80848 80849 81354 81355 81356 81357 81358 81359 81865 81866 81867 81868 81869 81870 82375 82376 82377 82378 82379 82380 82381 82886 82887 82888 82889 82890 82891 82892 83397 83398 83399 83400 83401 83402 83908 83909 83910 83911 83912 83913 84419 84420 84421 84422 84423 84424 84929 84930 84931 84932 84933 84934 84935 85440 85441 85442 85443 85444 85445 85446 85951 85952 85953 85954 85955 85956 86462 86463 86464 86465 86466 86467 86972 86973 86974 86975 86976 86977 86978 87483 87484 87485 87486 87487 87488 87489 87994 87995 87996 87997 87998 87999 88000 88505 88506 88507 88508 88509 88510 89016 89017 89018 89019 89020 89021 89526 89527 89528 89529 89530 89531 89532 90037 90038 90039 90040 90041 90042 90043 90548 90549 90550 90551 90552 90553 91059 91060 91061 91062 91063 91064 91570 91571 91572 91573 91574 91575 92080 92081 92082 92083 92084 92085 92086 92591 92592 92593 92594 92595 92596 92597 93102 93103 93104 93105 93106 93107 93613 93614 93615 93616 93617 93618 94124 94125 94126 94127 94128 94129 94634 94635 94636 94637 94638 94639 94640 95145 95146 95147 95148 95149 95150 95151 95656 95657 95658 95659 95660 95661 96167 96168 96169 96170 96171 96172 96677 96678 96679 96680 96681 96682 96683 97188 97189 97190 97191 97192 97193 97194 97699 97700 97701 97702 97703 97704 97705 98210 98211 98212 98213 98214 98215 98721 98722 98723 98724 98725 98726 99231 99232 99233 99234 99235 99236 99237 99742 99743 99744 99745 99746 99747 99748 100253 100254 100255 100256 100257 100258 100764 100765 100766 100767 100768 100769 101275 101276 101277 101278 101279 101280 101785 101786 101787 101788 101789 101790 101791 102296 102297 102298 102299 102300 102301 102302 102807 102808 102809 102810 102811 102812 103318 103319 103320 103321 103322 103323 103828 103829 103830 103831 103832 103833 103834 104339 104340 104341 104342 104343 104344 104345 104850 104851 104852 104853 104854 104855 104856 105361 105362 105363 105364 105365 105366 105872 105873 105874 105875 105876 105877 106382 106383 106384 106385 106386 106387 106388 106893 106894 106895 106896 106897 106898 106899 107404 107405 107406 107407 107408 107409 107410 107915 107916 107917 107918 107919 107920 108426 108427 108428 108429 108430 108431 108936 108937 108938 108939 108940 108941 108942 109447 109448 109449 109450 109451 109452 109453 109958 109959 109960 109961 109962 109963 110469 110470 110471 110472 110473 110474 110980 110981 110982 110983 110984 110985 111490 111491 111492 111493 111494 111495 111496 112001 112002 112003 112004 112005 112006 112007 112512 112513 112514 112515 112516 112517 113023 113024 113025 113026 113027 113028 113535 113536 113537 113538 113539 114047 114048 114049 114050 114559 114560 114561 115071
4250,0,-100
4275,1,77573 77574 77575 77576 77577 78085 78086 78087 78088 78089 78597 78598 78599 78600 78601 79110 79111 79112 79113 79622 79623 79624 79625 80134 80135 80136 80137 80646 80647 80648 80649 80650 81158 81159 81160 81161 81162 81670 81671 81672 81673 81674 82182 82183 82184 82185 82186 82694 82695 82696 82697 82698 83206 83207 83208 83209 83210 83719 83720 83721 83722 84231 84232 84233 84234 84743 84744 84745 84746 85255 85256 85257 85258 85259 85767 85768 85769 85770 85771 86279 86280 86281 86282 86283 86791 86792 86793 86794 86795 87303 87304 87305 87306 87307 87816 87817 87818 87819 88328 88329 88330 88331 88840 88841 88842 88843 89352 89353 89354 89355 89356 89864 89865 89866 89867 89868 90376 90377 90378 90379 90380 90888 90889 90890 90891 90892 91400 91401 91402 91403 91404 91912 91913 91914 91915 91916 92425 92426 92427 92428 92937 92938 92939 92940 93449 93450 93451 93452 93961 93962 93963 93964 93965 94473 94474 94475 94476 94477 94985 94986 94987 94988 94989 95497 95498 95499 95500 95501 96009 96010 96011 96012 96013 96522 96523 96524 96525 97034 97035 97036 97037 97546 97547 97548 97549 98058 98059 98060 98061 98062 98570 98571 98572 98573 98574 99082 99083 99084 99085 99086 99594 99595 99596 99597 99598 100106 100107 100108 100109 100110 100618 100619 100620 100621 100622 101131 101132 101133 101134 101643 101644 101645 101646 102155 102156 102157 102158 102667 102668 102669 102670 102671 103179 103180 103181 103182 103183 103691 103692 103693 103694 103695 104203 104204 104205 104206 104207 104715 104716 104717 104718 104719 105228 105229 105230 105231 105740 105741 105742 105743 106252 106253 106254 106255 106764 106765 106766 106767 106768 107276 107277 107278 107279 107280 107788 107789 107790 107791 107792 108300 108301 108302 108303 108304 108812 108813 108814 108815 108816 109324 109325 109326 109327 109328 109837 109838 109839 109840 110349 110350 110351 110352 110861 110862 110863 110864 111373 111374 111375 111376 111377 111885 111886 111887 111888 111889 112397 112398 112399 112400 112401 112909 112910 112911 112912 112913 113421 113422 113423 113424 113425 113934 113935 113936 113937 114446 114447 114448 114449 114958 114959 114960 114961 115470 115471 115472 115473 115474 115982 115983 115984 115985 115986 116494 116495 116496 116497 116498 117006 117007 117008 117009 117010 117518 117519 117520 117521 117522 118030 118031 118032 118033 118034 118543 118544 118545 118546 119055 119056 119057 119058 119567 119568 119569 119570 120079 120080 120081 120082 120083 120591 120592 120593 120594 120595 121103 121104 121105 121106 121107 121615 121616 121617 121618 121619 122127 122128 122129 122130 122131 122640 122641 122642 122643 123152 123153 123154 123155 123664 123665 123666 123667 124176 124177 124178 124179 124180 124688 124689 124690 124691 124692 125200 125201 125202 125203 125204 125712 125713 125714 125715 125716 126224 126225 126226 126227 126228 126736 126737 126738 126739 126740 127249 127250 127251 127252 127761 127762 127763 127764 128273 128274 128275 128276 128785 128786 128787 128788 128789 129297 129298 129299 129300 129301 129809 129810 129811 129812 129813 130321 130322 130323 130324 130325 130833 130834 130835 130836 130837 131346 131347 131348 131349 131858 131859 131860 131861 132370 132371 132372 132373 132882 132883 132884 132885 132886 133394 133395 133396 133397 133398 133906 133907 133908 133909 133910 134418 134419 134420 134421 134422 134930 134931 134932 134933 134934 135442 135443 135444 135445 135446 135955 135956 135957 135958 136467 136468 136469 136470 136979 136980 136981 136982 137491 137492 137493 137494 137495 138003 138004 138005 138006 138007 138515 138516 138517 138518 138519 139027 139028 139029 139030 139031 139539 139540 139541 139542 139543 140052 140053 140054 140055 140564 140565 140566 140567 141076 141077 141078 141079 141588 141589 141590 141591 141592 142100 142101 142102 142103 142104 142612 142613 142614 142615 142616 143124 143125 143126 143127 143128 143636 143637 143638 143639 143640 144148 144149 144150 144151 144152 144661 144662 144663 144664 145173 145174 145175 145176 145685 145686 145687 145688 146197 146198 146199 146200 146201 146709 146710 146711 146712 146713 147221 147222 147223 147224 147225
4276,1,173317 173318 173319 173320 173321 173829 173830 173831 173832 173833 174341 174342 174343 174344 174345 174853 174854 174855 174856 174857 175365 175366 175367 175368 175877 175878 175879 175880 176389 176390 176391 176392 176901 176902 176903 176904 177413 177414 177415 177416 177924 177925 177926 177927 177928 178436 178437 178438 178439 178440 178948 178949 178950 178951 178952 179460 179461 179462 179463 179464 179972 179973 179974 179975 179976 180484 180485 180486 180487 180488 180996 180997 180998 180999 181000 181508 181509 181510 181511 181512 182020 182021 182022 182023 182532 182533 182534 182535 183044 183045 183046 183047 183556 183557 183558 183559 184068 184069 184070 184071 184579 184580 184581 184582 184583 185091 185092 185093 185094 185095 185603 185604 185605 185606 185607 186115 186116 186117 186118 186119 186627 186628 186629 186630 186631 187139 187140 187141 187142 187143 187651 187652 187653 187654 187655 188163 188164 188165 188166 188167 188675 188676 188677 188678 189187 189188 189189 189190 189699 189700 189701 189702 190211 190212 190213 190214 190723 190724 190725 190726 191234 191235 191236 191237 191238 191746 191747 191748 191749 191750 192258 192259 192260 192261 192262 192770 192771 192772 192773 192774 193282 193283 193284 193285 193286 193794 193795 193796 193797 193798 194306 194307 194308 194309 194310 194818 194819 194820 194821 195330 195331 195332 195333 195842 195843 195844 195845 196354 196355 196356 196357 196866 196867 196868 196869 197377 197378 197379 197380 197381 197889 197890 197891 197892 197893 198401 198402 198403 198404 198405 198913 198914 198915 198916 198917 199425 199426 199427 199428 199429 199937 199938 199939 199940 199941 200449 200450 200451 200452 200453 200961 200962 200963 200964 200965 201473 201474 201475 201476 201985 201986 201987 201988 202497 202498 202499 202500 203009 203010 203011 203012 203521 203522 203523 203524 204032 204033 204034 204035 204036 204544 204545 204546 204547 204548 205056 205057 205058 205059 205060 205568 205569 205570 205571 205572 206080 206081 206082 206083 206084 206592 206593 206594 206595 206596 207104 207105 207106 207107 207108 207616 207617 207618 207619 208128 208129 208130 208131 208640 208641 208642 208643 209152 209153 209154 209155 209664 209665 209666 209667 210175 210176 210177 210178 210179 210687 210688 210689 210690 210691 211199 211200 211201 211202 211203 211711 211712 211713 211714 211715 212223 212224 212225 212226 212227 212735 212736 212737 212738 212739 213247 213248 213249 213250 213251 213759 213760 213761 213762 213763 214271 214272 214273 214274 214783 214784 214785 214786 215295 215296 215297 215298 215807 215808 215809 215810 216319 216320 216321 216322 216830 216831 216832 216833 216834 217342 217343 217344 217345 217346 217854 217855 217856 217857 217858 218366 218367 218368 218369 218370 218878 218879 218880 218881 218882 219390 219391 219392 219393 219394 219902 219903 219904 219905 219906 220414 220415 220416 220417 220418 220926 220927 220928 220929 221438 221439 221440 221441 221950 221951 221952 221953 222462 222463 222464 222465 222974 222975 222976 222977 223485 223486 223487 223488 223489 223997 223998 223999 224000 224001 224509 224510 224511 224512 224513 225021 225022 225023 225024 225025
4278,1,109367 109878 109879 110389 110390 110391 110900 110901 110902 110903 111411 111412 111413 111414 111415 111922 111923 111924 111925 111926 112433 112434 112435 112436 112437 112944 112945 112946 112947 112948 113455 113456 113457 113458 113459 113966 113967 113968 113969 113970 114477 114478 114479 114480 114481 114988 114989 114990 114991 114992 115499 115500 115501 115502 115503 116010 116011 116012 116013 116014 116521 116522 116523 116524 116525 117032 117033 117034 117035 117036 117543 117544 117545 117546 117547 118054 118055 118056 118057 118058 118565 118566 118567 118568 118569 119076 119077 119078 119079 119080 119587 119588 119589 119590 119591 120098 120099 120100 120101 120102 120609 120610 120611 120612 120613 121120 121121 121122 121123 121124 121631 121632 121633 121634 121635 122142 122143 122144 122145 122146 122653 122654 122655 122656 122657 123164 123165 123166 123167 123168 123675 123676 123677 123678 123679 124186 124187 124188 124189 124190 124697 124698 124699 124700 124701 125208 125209 125210 125211 125212 125719 125720 125721 125722 125723 126230 126231 126232 126233 126234 126741 126742 126743 126744 126745 127252 127253 127254 127255 127256 127763 127764 127765 127766 127767 128274 128275 128276 128277 128278 128785 128786 128787 128788 128789 129296 129297 129298 129299 129300 129807 129808 129809 129810 129811 130318 130319 130320 130321 130322 130829 130830 130831 130832 130833 131340 131341 131342 131343 131344 131851 131852 131853 131854 131855 132362 132363 132364 132365 132366 132873 132874 132875 132876 132877 133384 133385 133386 133387 133388 133895 133896 133897 133898 133899 134406 134407 134408 134409 134410 134917 134918 134919 134920 134921 135428 135429 135430 135431 135432 135939 135940 135941 135942 135943 136450 136451 136452 136453 136454 136961 136962 136963 136964 136965 137472 137473 137474 137475 137476 137983 137984 137985 137986 137987 138494 138495 138496 138497 138498 139005 139006 139007 139008 139009 139516 139517 139518 139519 139520 140027 140028 140029 140030 140031 140538 140539 140540 140541 140542 141049 141050 141051 141052 141053 141560 141561 141562 141563 141564 142071 142072 142073 142074 142075 142583 142584 142585 142586 143095 143096 143097 143607 143608 144119
4291,0,-100
4455,0,-100
4459,0,-100
4569,0,-100
4573,0,-100
4721,0,-100
4723,1,3925 3926 3927 3928 3929 4437 4438 4439 4440 4441 4949 4950 4951 4952 4953 5462 5463 5464 5465 5974 5975 5976 5977 5978 6486 6487 6488 6489 6490 6998 6999 7000 7001 7002 7510 7511 7512 7513 7514 8022 8023 8024 8025 8026 8535 8536 8537 8538 9047 9048 9049 9050 9051 9559 9560 9561 9562 9563 10071 10072 10073 10074 10075 10583 10584 10585 10586 10587 11095 11096 11097 11098 11099 11608 11609 11610 11611 12120 12121 12122 12123 12124 12632 12633 12634 12635 12636 13144 13145 13146 13147 13148 13656 13657 13658 13659 13660 14168 14169 14170 14171 14172 14681 14682 14683 14684 15193 15194 15195 15196 15197 15705 15706 15707 15708 15709 16217 16218 16219 16220 16221 16729 16730 16731 16732 16733 17241 17242 17243 17244 17245 17754 17755 17756 17757 18266 18267 18268 18269 18270 18778 18779 18780 18781 18782 19290 19291 19292 19293 19294 19802 19803 19804 19805 19806 20314 20315 20316 20317 20318 20827 20828 20829 20830 21339 21340 21341 21342 21343 21851 21852 21853 21854 21855 22363 22364 22365 22366 22367 22875 22876 22877 22878 22879 23387 23388 23389 23390 23391 23900 23901 23902 23903 24412 24413 24414 24415 24416 24924 24925 24926 24927 24928 25436 25437 25438 25439 25440 25948 25949 25950 25951 25952 26460 26461 26462 26463 26464 26973 26974 26975 26976 27485 27486 27487 27488 27489 27997 27998 27999 28000 28001 28509 28510 28511 28512 28513 29021 29022 29023 29024 29025 29533 29534 29535 29536 29537 30046 30047 30048 30049 30558 30559 30560 30561 30562 31070 31071 31072 31073 31074 31582 31583 31584 31585 31586 32094 32095 32096 32097 32098 32606 32607 32608 32609 32610 33119 33120 33121 33122 33631 33632 33633 33634 33635 34143 34144 34145 34146 34147 34655 34656 34657 34658 34659 35167 35168 35169 35170 35171 35679 35680 35681 35682 35683 36192 36193 36194 36195 36704 36705 36706 36707 36708 37216 37217 37218 37219 37220 37728 37729 37730 37731 37732 38240 38241 38242 38243 38244 38752 38753 38754 38755 38756 39265 39266 39267 39268 39777 39778 39779 39780 39781 40289 40290 40291 40292 40293 40801 40802 40803 40804 40805 41313 41314 41315 41316 41317 41825 41826 41827 41828 41829 42338 42339 42340 42341 42850 42851 42852 42853 42854 43362 43363 43364 43365 43366 43874 43875 43876 43877 43878 44386 44387 44388 44389 44390 44898 44899 44900 44901 44902 45411 45412 45413 45414 45923 45924 45925 45926 45927 46435 46436 46437 46438 46439 46947 46948 46949 46950 46951 47459 47460 47461 47462 47463 47971 47972 47973 47974 47975 48484 48485 48486 48487 48996 48997 48998 48999 49000 49508 49509 49510 49511 49512 50020 50021 50022 50023 50024 50532 50533 50534 50535 50536 51044 51045 51046 51047 51048 51557 51558 51559 51560 52069 52070 52071 52072 52073 52581 52582 52583 52584 52585 53093 53094 53095 53096 53097 53605 53606 53607 53608 53609 54117 54118 54119 54120 54121 54630 54631 54632 54633 55142 55143 55144 55145 55146 55654 55655 55656 55657 55658 56166 56167 56168 56169 56170 56678 56679 56680 56681 56682 57190 57191 57192 57193 57194 57703 57704 57705 57706 58215 58216 58217 58218 58219 58727 58728 58729 58730 58731 59239 59240 59241 59242 59243 59751 59752 59753 59754 59755 60263 60264 60265 60266 60267 60776 60777 60778 60779 61288 61289 61290 61291 61292 61800 61801 61802 61803 61804 62312 62313 62314 62315 62316 62824 62825 62826 62827 62828 63336 63337 63338 63339 63340 63849 63850 63851 63852 64361 64362 64363 64364 64365 64873 64874 64875 64876 64877 65385 65386 65387 65388 65389 65897 65898 65899 65900 65901 66409 66410 66411 66412 66413 66922 66923 66924 66925 67434 67435 67436 67437 67438 67946 67947 67948 67949 67950 68458 68459 68460 68461 68462 68970 68971 68972 68973 68974 69482 69483 69484 69485 69486 69995 69996 69997 69998 70507 70508 70509 70510 70511 71019 71020 71021 71022 71023 71531 71532 71533 71534 71535 72043 72044 72045 72046 72047 72555 72556 72557 72558 72559 73068 73069 73070 73071 73580 73581 73582 73583 73584 74092 74093 74094 74095 74096 74604 74605 74606 74607 74608 75116 75117 75118 75119 75120 75628 75629 75630 75631 75632 76141 76142 76143 76144 76653 76654 76655 76656 76657 77165 77166 77167 77168 77169 77677 77678 77679 77680 77681 78189 78190 78191 78192 78193 78701 78702 78703 78704 78705 79214 79215 79216 79217 79726 79727 79728 79729 79730 80238 80239 80240 80241 80242 80750 80751 80752 80753 80754 81262 81263 81264 81265 81266 81774 81775 81776 81777 81778 82287 82288 82289 82290 82799 82800 82801 82802 82803 83311 83312 83313 83314 83315 83823 83824 83825 83826 83827 84335 84336 84337 84338 84339 84847 84848 84849 84850 84851 85360 85361 85362 85363 85872 85873 85874 85875 85876 86384 86385 86386 86387 86388 86896 86897 86898 86899 86900 87408 87409 87410 87411 87412 87920 87921 87922 87923 87924 88433 88434 88435 88436 88945 88946 88947 88948 88949 89457 89458 89459 89460 89461 89969 89970 89971 89972 89973 90481 90482 90483 90484 90485 90993 90994 90995 90996 90997 91506 91507 91508 91509 92018 92019 92020 92021 92022 92530 92531 92532 92533 92534 93042 93043 93044 93045 93046 93554 93555 93556 93557 93558 94066 94067 94068 94069 94070 94579 94580 94581 94582 95091 95092 95093 95094 95095 95603 95604 95605 95606 95607 96115 96116 96117 96118 96119 96627 96628 96629 96630 96631 97139 97140 97141 97142 97143 97652 97653 97654 97655 98164 98165 98166 98167 98168 98676 98677 98678 98679 98680 99188 99189 99190 99191 99192 99700 99701 99702 99703 99704 100212 100213 100214 100215 100216 100725 100726 100727 100728 101237 101238 101239 101240 101241 101749 101750 101751 101752 101753 102261 102262 102263 102264 102265
4813,1,69237 69238 69239 69240 69241 69749 69750 69751 69752 69753 70262 70263 70264 70265 70774 70775 70776 70777 70778 71286 71287 71288 71289 71290 71799 71800 71801 71802 72311 72312 72313 72314 72315 72823 72824 72825 72826 72827 73335 73336 73337 73338 73339 73848 73849 73850 73851 74360 74361 74362 74363 74364 74872 74873 74874 74875 74876 75385 75386 75387 75388 75897 75898 75899 75900 75901 76409 76410 76411 76412 76413 76921 76922 76923 76924 76925 77434 77435 77436 77437 77946 77947 77948 77949 77950 78458 78459 78460 78461 78462 78971 78972 78973 78974 79483 79484 79485 79486 79487 79995 79996 79997 79998 79999 80507 80508 80509 80510 80511 81020 81021 81022 81023 81532 81533 81534 81535 81536 82044 82045 82046 82047 82048 82557 82558 82559 82560 83069 83070 83071 83072 83073 83581 83582 83583 83584 83585 84093 84094 84095 84096 84097 84606 84607 84608 84609 85118 85119 85120 85121 85122 85630 85631 85632 85633 85634 86143 86144 86145 86146 86655 86656 86657 86658 86659 87167 87168 87169 87170 87171 87679 87680 87681 87682 87683 88192 88193 88194 88195 88704 88705 88706 88707 88708 89216 89217 89218 89219 89220 89729 89730 89731 89732 90241 90242 90243 90244 90245 90753 90754 90755 90756 90757 91265 91266 91267 91268 91269 91778 91779 91780 91781 92290 92291 92292 92293 92294 92802 92803 92804 92805 92806 93315 93316 93317 93318 93827 93828 93829 93830 93831 94339 94340 94341 94342 94343 94851 94852 94853 94854 94855 95364 95365 95366 95367 95876 95877 95878 95879 95880 96388 96389 96390 96391 96392 96901 96902 96903 96904 97413 97414 97415 97416 97417 97925 97926 97927 97928 97929
4815,1,57461 57462 57463 57464 57465 57973 57974 57975 57976 57977 58486 58487 58488 58489 58490 58998 58999 59000 59001 59002 59511 59512 59513 59514 59515 60023 60024 60025 60026 60027 60536 60537 60538 60539 60540 61048 61049 61050 61051 61052 61561 61562 61563 61564 61565 62073 62074 62075 62076 62077 62586 62587 62588 62589 62590 63098 63099 63100 63101 63102 63611 63612 63613 63614 63615 64123 64124 64125 64126 64127 64636 64637 64638 64639 64640 65148 65149 65150 65151 65152 65661 65662 65663 65664 65665 66173 66174 66175 66176 66177 66685 66686 66687 66688 66689 67198 67199 67200 67201 67202 67710 67711 67712 67713 67714 68223 68224 68225 68226 68227 68735 68736 68737 68738 68739 69248 69249 69250 69251 69252 69760 69761 69762 69763 69764 70273 70274 70275 70276 70277 70785 70786 70787 70788 70789 71298 71299 71300 71301 71302 71810 71811 71812 71813 71814 72323 72324 72325 72326 72327 72835 72836 72837 72838 72839 73348 73349 73350 73351 73352 73860 73861 73862 73863 73864 74373 74374 74375 74376 74377 74885 74886 74887 74888 74889 75397 75398 75399 75400 75401 75402 75910 75911 75912 75913 75914 76422 76423 76424 76425 76426 76935 76936 76937 76938 76939 77447 77448 77449 77450 77451 77960 77961 77962 77963 77964 78472 78473 78474 78475 78476 78985 78986 78987 78988 78989 79497 79498 79499 79500 79501 80010 80011 80012 80013 80014 80522 80523 80524 80525 80526 81035 81036 81037 81038 81039 81547 81548 81549 81550 81551 82060 82061 82062 82063 82064 82572 82573 82574 82575 82576 83085 83086 83087 83088 83089 83597 83598 83599 83600 83601 84109 84110 84111 84112 84113 84114 84622 84623 84624 84625 84626 85134 85135 85136 85137 85138 85647 85648 85649 85650 85651 86159 86160 86161 86162 86163 86672 86673 86674 86675 86676 87184 87185 87186 87187 87188 87697 87698 87699 87700 87701 88209 88210 88211 88212 88213 88722 88723 88724 88725 88726 89234 89235 89236 89237 89238 89747 89748 89749 89750 89751 90259 90260 90261 90262 90263 90772 90773 90774 90775 90776 91284 91285 91286 91287 91288 91797 91798 91799 91800 91801 92309 92310 92311 92312 92313 92822 92823 92824 92825 92826 93334 93335 93336 93337 93338 93846 93847 93848 93849 93850 94359 94360 94361 94362 94363 94871 94872 94873 94874 94875 95384 95385 95386 95387 95388 95896 95897 95898 95899 95900 96409 96410 96411 96412 96413 96921 96922 96923 96924 96925 97434 97435 97436 97437 97438 97946 97947 97948 97949 97950 98459 98460 98461 98462 98463 98971 98972 98973 98974 98975 99484 99485 99486 99487 99488 99996 99997 99998 99999 100000 100509 100510 100511 100512 100513 101021 101022 101023 101024 101025 101534 101535 101536 101537 101538 102046 102047 102048 102049 102050
